"1010300643080;CHLORURE DE SODIUM 0.9% 45 ML;3401097455983;30;O;1;1;0;LOCAL STOCKAGE;03;;"
"1010390388890;GLUCOSE 10% 500ML POCHE PVC;0;90;O;1;1;0;12;;;"
"1010391282100;CHLORURE DE SODIUM 0.9% 500ML;3618640;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010391282100;CHLORURE DE SODIUM 0.9% 500ML;0;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010391282100;CHLORURE DE SODIUM 0.9% 500ML;0;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010391282100;CHLORURE DE SODIUM 0.9% 500ML;0;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010391282100;CHLORURE DE SODIUM 0.9% 500ML;0;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010391282100;CHLORURE DE SODIUM 0.9% 500ML;3400936751415;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010392116030;CHLORURE DE SODIUM 0.9% 250ML;3618634;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010392116030;CHLORURE DE SODIUM 0.9% 250ML;0;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010392116030;CHLORURE DE SODIUM 0.9% 250ML;0;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010392116030;CHLORURE DE SODIUM 0.9% 250ML;3400936751354;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010392508040;CHLORURE DE SODIUM 0.9% 100ML;3618611;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010392508040;CHLORURE DE SODIUM 0.9% 100ML;3400936751293;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010391759360;RINGER LACTATE 500 ML P PVC;0;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010391759360;RINGER LACTATE 500 ML P PVC;3400938318425;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010309039180;GLUCOSE 5% 500 ML P PVC;3618580;90;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010309039180;GLUCOSE 5% 500 ML P PVC;0;90;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010309039180;GLUCOSE 5% 500 ML P PVC;0;90;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010309039180;GLUCOSE 5% 500 ML P PVC;0;90;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010309039180;GLUCOSE 5% 500 ML P PVC;3400936762930;90;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010391296000;OSMOTAN G5% 500ML P PVC;0;90;O;1;1;0;E;;;"
"1010391296000;OSMOTAN G5% 500ML P PVC;0;90;O;1;1;0;E;;;"
"1010191557380;CHLORURE DE SODIUM 0.9% 5ML AM;3400936693302;30;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010191557380;CHLORURE DE SODIUM 0.9% 5ML AM;0;30;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010190080260;ATROPINE 0.5MG/ML;;0;O;1;1;0;;;;"
"1010391730670;EAU PPI 10ML AMPOULE PE;3400937064330;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1030200636550;CAPUCHON DE TRANSFERT;0;0;O;1;1;0;D;;;"
"1010390389900;GLUCOSE 30% 10ML AMPOULE VERRE;0;90;O;1;1;0;;;;"
"1010390389900;GLUCOSE 30% 10ML AMPOULE VERRE;0;90;O;1;1;0;;;;"
"1010390013200;ADRENALINE 1MG/1ML;0;0;O;1;1;0;;;;"
"1010390148480;CALCIUM GLUCONATE 10% 10ML  NO;3400957057169;90;O;1;1;0;LOCAL STOCKAGE;B;;"
"1010390147420;CALCIUM CHLORURE 10% 10ML AMP;0;0;O;1;1;0;E;;;"
"1010390478880;ISUPREL 0,2MG/ML;0;90;O;1;1;0;;;;"
"1010390478880;ISUPREL 0,2MG/ML;340095597698;90;O;1;1;0;;;;"
"1010390478880;ISUPREL 0,2MG/ML;3400955297390;90;O;1;1;0;;;;"
"1010292008930;ATACAND  4MG;0;0;O;1;1;0;E;;;"
"1010390130910;TERBUTALINE (BRICANYL)  IV OU;3400939215747;90;O;1;1;0;LOCAL STOCKAGE;B;;"
"1011191599080;TERBUTALINE (BRICANYL) POUR NE;3400936573215;90;O;1;1;0;LOCAL STOCKAGE;B;;"
"1010291091640;PENGLOBE 600MG CP;0;90;O;1;1;0;E;;;"
"1010291203840;SELOKEN LP METOPRODOL TARTRATE;0;0;O;1;1;0;E;;;"
"1010290909090;TENORMINE 100MG COMPRIME;0;0;O;1;1;0;E;;;"
"1010891311230;LIDOCAINE (XYLOCAINE) 5% 20ML;5557888;90;O;1;1;0;LOCAL STOCKAGE;B;;"
"1010891311230;LIDOCAINE (XYLOCAINE) 5% 20ML;3400935117069;90;O;1;1;0;LOCAL STOCKAGE;B;;"
"1011791852540;LIDOCAINE (XYLOCAINE) 2% 20ML;5600673;90;O;1;1;0;LOCAL STOCKAGE;B;;"
"1011791852540;LIDOCAINE (XYLOCAINE) 2% 20ML;3400936272606;90;O;1;1;0;LOCAL STOCKAGE;B;;"
"1010292210330;ZOMIG ORO ZOLMITRIPTAN 2.5MG;0;0;O;1;1;0;;;;"
"1010292210330;ZOMIG ORO ZOLMITRIPTAN 2.5MG;0;0;O;1;1;0;;;;"
"1010292210330;ZOMIG ORO ZOLMITRIPTAN 2.5MG;;0;O;1;1;0;;;;"
"1030100002120;POCHE D'ASPIRATION RECEPTAL 1L;0;30;O;1;1;0;07;;;"
"1030100002120;POCHE D'ASPIRATION RECEPTAL 1L;0;30;O;1;1;0;07;;;"
"1030100002120;POCHE D'ASPIRATION RECEPTAL 1L;0;30;O;1;1;0;07;;;"
"1030100002120;POCHE D'ASPIRATION RECEPTAL 1L;0;30;O;1;1;0;07;;;"
"1030100002120;POCHE D'ASPIRATION RECEPTAL 1L;0;30;O;1;1;0;07;;;"
"1030200009140;TUYAU ASPIRATION RECEPTAL UU;0;0;O;1;3;0;LOCAL STOCKAGE;07;;"
"1030200009140;TUYAU ASPIRATION RECEPTAL UU;0;0;O;1;3;0;LOCAL STOCKAGE;07;;"
"1030100434490;BOCAL POUR POCHE RECEPTACLE 1L;0;0;O;1;3;0;LOCAL MMS;;;"
"1030100434490;BOCAL POUR POCHE RECEPTACLE 1L;0;0;O;1;3;0;LOCAL MMS;;;"
"1030100434490;BOCAL POUR POCHE RECEPTACLE 1L;;0;O;1;3;0;LOCAL MMS;;;"
"1030202520510;BAVU - MASQUE  UU NEONATAL;0;30;O;1;3;0;10;;;"
"1010535260040;VACCIN REVAXIS PASTEUR 0.5 ML;3400936876293;30;O;1;1;0;;;;"
"1010535260040;VACCIN REVAXIS PASTEUR 0.5 ML;1;30;O;1;1;0;;;;"
"1010492045720;DOSISEPTI NE 0.05%-15 ML;0;90;O;1;1;0;;;;"
"1010406000180;EAU STERILE VERSABLE- 1000  ML;3401073958521;30;O;1;1;0;LOCAL STOCKAGE;12;;"
"1010291442840;CORTANCYL 20 MG - COMPRIME;0;90;O;1;1;0;09;;;"
"1010990259930;DI-ANTALVIC 30 MG/400 MG - GEL;5631260;0;O;1;1;0;E;;;"
"1010990259930;DI-ANTALVIC 30 MG/400 MG - GEL;0;0;O;1;1;0;E;;;"
"1010390911390;CYAMEMAZINE (TERCIAN)  50MG/5M;3400931623359;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010390498930;FUROSEMIDE (LASILIX) 20MG/2ML;3400958688034;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010290540610;BROMAZEPAM (LEXOMIL) 6 MG - CO;3400956195374;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010290540610;BROMAZEPAM (LEXOMIL) 6 MG - CO;3400930008102;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010290540610;BROMAZEPAM (LEXOMIL) 6 MG - CO;3400956195374;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010391204090;FLUMAZENIL (ANEXATE) 0.5 MG/5;0;30;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010391204090;FLUMAZENIL (ANEXATE) 0.5 MG/5;3795299;30;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010391204090;FLUMAZENIL (ANEXATE) 0.5 MG/5;0;30;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010391204090;FLUMAZENIL (ANEXATE) 0.5 MG/5;3400937079938;30;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010391204090;FLUMAZENIL (ANEXATE) 0.5 MG/5;34009397851651;30;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010391996580;CLONAZEPAM (RIVOTRIL) 1 MG/ML;3400934428272;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010390972540;DIAZEPAM (VALIUM)  10MG/2ML SO;3400931112433;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010390808160;CEFTRIAXONE IV 1G/10ML (ROCEPH;0;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010390808160;CEFTRIAXONE IV 1G/10ML (ROCEPH;3571677;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010390808160;CEFTRIAXONE IV 1G/10ML (ROCEPH;3400935818362;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010390808160;CEFTRIAXONE IV 1G/10ML (ROCEPH;0;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010390808160;CEFTRIAXONE IV 1G/10ML (ROCEPH;3400956299904;90;O;1;1;0;LOCAL STOCKAGE;A;;"
"1010391537740;MIDAZOLAM = HYPNOVEL 5MG/5ML (;0;90;O;1;1;0;LOCAL STOCKAGE;B;;"
"1010391537740;MIDAZOLAM = HYPNOVEL 5MG/5ML (;3400956272648;90;O;1;1;0;LOCAL STOCKAGE;B;;"
"1010391537740;MIDAZOLAM = HYPNOVEL 5MG/5ML (;3400956521678;90;O;1;1;0;LOCAL STOCKAGE;B;;"
"1030363316080;CANULES RECTALES;0;0;O;1;1;0;LOCAL STOCKAGE;06;;"
"1030110085520;BANDELETTE TEST URINAIRE;0;30;O;1;1;0;MEZZANINE;;;"
"1030110085520;BANDELETTE TEST URINAIRE;0;30;O;1;1;0;MEZZANINE;;;"
"1030133605620;BANDELETTES LECTEUR GLYCEMIE (;0;30;O;1;1;0;LOCAL STOCKAGE;05;;"
"1030133605620;BANDELETTES LECTEUR GLYCEMIE (;0;30;O;1;1;0;LOCAL STOCKAGE;05;;"
"1030136035390;LANCETTE LECTEUR GLYCEMIE LOT;0;30;O;1;1;0;LOCAL STOCKAGE;05;;"
"1030121389480;LECTEUR GLYCEMIE;0;0;O;1;3;0;LOCAL STOCKAGE;05;;"
"1030121389480;LECTEUR GLYCEMIE;0;0;O;1;3;0;LOCAL STOCKAGE;05;;"
"1010991393370;MOPRAL 20 MG;0;90;O;1;1;0;E;;;"
"1011092223570;LENITRAL SPRAY 10 ML;0;90;O;1;1;0;;;;"
